model_name,temperature,prompt_id,paper_id,title,hypothesis,explanation,url,is_open_access
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,"I expect couples who are older, better educated, or white are more likely to both agree on intentions and intend to have the child.","The author hypothesizes that older, better-educated, or white couples are more likely to both agree on fertility intentions and intend to have a child.",https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect married couples are more likely to both agree and intend the birth than their unwed counterparts.,The author hypothesizes that married couples are more likely to both agree on and intend to have a child compared to unwed couples.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect disagreement in intentions was more common among cohabiting parents than their married counterparts.,The author hypothesizes that cohabiting parents experience more disagreement in fertility intentions compared to married parents.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect that longer relationship duration and positive relationship quality reduce the risk of unintended childbearing and disagreement in intentions.,The author hypothesizes that longer relationship duration and higher relationship quality are associated with a lower risk of unintended childbearing and less disagreement in intentions.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect parents who belong to a couple where both parents intended the birth report better well-being than their counterparts belonging to other 'intention scenarios.',The author hypothesizes that couples where both parents intend the birth will report higher well-being compared to other intention scenarios.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,"Based on gender socialization and the social construction of gender, I expect when disagreement occurs a larger share of mothers, rather than fathers, intend the birth.","The author hypothesizes that in cases of disagreement, mothers are more likely than fathers to intend the birth, based on gender socialization theories.",https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect that longer relationship duration and higher relationship quality increase the likelihood of couples' both agreeing and intending to have the child whereas poorer relationship quality likely increases the odds of both disagreement and unintended fertility.,"The author hypothesizes that longer and higher quality relationships are associated with mutual agreement and intention to have a child, while poorer quality relationships are linked to more disagreement and unintended fertility.",https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,9DCBELJ2,Fertility History And Physical And Mental Health Changes In European Older Adults,"Based on previous research we expect to see that younger first-time parents (especially mothers) have worse outcomes on all indicators, including depression.",The statement explicitly outlines the authors' expectation for the study's outcomes regarding younger first-time parents.,https://doi.org/10.1007/s10680-018-9489-x,False
o1-mini,1.0,prompt-8,9DCBELJ2,Fertility History And Physical And Mental Health Changes In European Older Adults,"Childless individuals, we hypothesise, will be more likely to have chronic diseases, especially those related to health behaviours, such as cancer and cardiovascular diseases, because they have not been subject to the social control influences of parenthood and are less likely to have been continuously partnered.",The authors explicitly state their hypothesis regarding the health outcomes of childless individuals.,https://doi.org/10.1007/s10680-018-9489-x,False
o1-mini,1.0,prompt-8,9DCBELJ2,Fertility History And Physical And Mental Health Changes In European Older Adults,"Based on previous research, we anticipate that fertility patterns may exert stronger effects on health in areas with weak welfare provision (in our study, Southern Europe), because in such societies the stresses and costs of childrearing fall to a greater extent on individuals and families.",This statement presents a specific hypothesis about the interaction between fertility patterns and welfare provision on health outcomes.,https://doi.org/10.1007/s10680-018-9489-x,False
o1-mini,1.0,prompt-8,9DCBELJ2,Fertility History And Physical And Mental Health Changes In European Older Adults,The effect of parity on health is likely conditioned by marital status—previous work suggests that the combination of parenthood with never being married carries a higher risk than other groups.,"The authors hypothesize that marital status moderates the relationship between parity and health, building on previous research.",https://doi.org/10.1007/s10680-018-9489-x,False
o1-mini,1.0,prompt-8,TWPKMC25,It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,,,,False
o1-mini,1.0,prompt-8,IQKEQZJV,And Britain,"Following the literature, we expect within-country gender differences in the factors associated with intended childlessness at the individual level.",This statement outlines an expectation of gender differences within each country regarding factors linked to intended childlessness.,https://doi.org/10.1007/s10680-016-9404-2,False
o1-mini,1.0,prompt-8,IQKEQZJV,And Britain,"We also expect the determinants of intended childless for women and men in Britain to differ from those in Italy, where more traditional gender roles are still influential at a societal level.",This statement hypothesizes that the factors determining intended childlessness vary between Britain and Italy due to differing societal gender roles.,https://doi.org/10.1007/s10680-016-9404-2,False
o1-mini,1.0,prompt-8,444MBGC8,,,,https://doi.org/10.18778/1733-8069.18.1.06,False
o1-mini,1.0,prompt-8,772SUNMJ,Stuck Under The Rainbow? Gay Parents' Experiences With Transnational Surrogacy And Family,,The paper focuses on qualitative insights and does not explicitly state any new hypothesis.,https://doi.org/10.13136/isr.v11i2.451,False
o1-mini,1.0,prompt-8,8PUXFU2Z,Why Childless Men And Women Give Up On Having Children,,"The authors explicitly state this as the adaptation hypothesis, proposing that valuing non-family life domains or partnerships increases the likelihood of giving up on having children.",https://doi.org/10.1007/s10680-017-9429-1,False
o1-mini,1.0,prompt-8,8PUXFU2Z,Why Childless Men And Women Give Up On Having Children,,"The authors explicitly define the resignation hypothesis, linking severe obstacles to family formation with an increased likelihood of giving up on having children.",https://doi.org/10.1007/s10680-017-9429-1,False
o1-mini,1.0,prompt-8,8PUXFU2Z,Why Childless Men And Women Give Up On Having Children,,"The authors explicitly state the biological clock hypothesis, suggesting that the shorter fecund period for women increases the likelihood of giving up on having children compared to men.",https://doi.org/10.1007/s10680-017-9429-1,False
o1-mini,1.0,prompt-8,8PUXFU2Z,Why Childless Men And Women Give Up On Having Children,,"The authors explicitly state the social influence hypothesis, proposing that stronger influence from parents or peers increases the likelihood of continuing to consider having children.",https://doi.org/10.1007/s10680-017-9429-1,False
o1-mini,1.0,prompt-8,8PUXFU2Z,Why Childless Men And Women Give Up On Having Children,,"The authors explicitly state the persistence hypothesis, suggesting that higher determination in goal pursuit reduces the likelihood of giving up on having a family despite obstacles.",https://doi.org/10.1007/s10680-017-9429-1,False
o1-mini,1.0,prompt-8,A9KMUZPQ,From Motives Through Desires To Intentions: Investigating The Reproductive Choices Of Childless Men And Women In Poland,,The paper does not explicitly state any new hypothesis statements.,https://doi.org/10.1017/S0021932017000190,False
o1-mini,1.0,prompt-8,B2LFZTBY,Family Policy And Fertility Intentions In 21 European Countries,,The authors explicitly state that the generosity of family policies positively influences fertility intentions and that earner–carer arrangements particularly encourage such intentions.,https://doi.org/10.1111/jomf.12097,False
o1-mini,1.0,prompt-8,B2LFZTBY,Family Policy And Fertility Intentions In 21 European Countries,,The authors explicitly state that learning experiences increase the relevance of family policy to fertility intentions for second and higher order births.,https://doi.org/10.1111/jomf.12097,False
o1-mini,1.0,prompt-8,EHMMMUR4,8 **Are Rural Young People Stuck** In Waithood?,,The paper does not explicitly state any new hypotheses that the authors are testing.,https://doi.org/10.1079/9781789245011.0008,False
o1-mini,1.0,prompt-8,F789DTFR,"Fertility, Education, And Couple Dynamics: Three Essays On Childbearing Behavior In The United States And Germany",,The authors explicitly state that an equal distribution of resources within couples is expected to lead to faster transitions to childbearing.,https://media.proquest.com/media/hms/ORIG/2/AJYAK?cit%3Aauth=Nitsche%2C+Natalie&cit%3Atitle=Fertility%2C+Education%2C+and+Couple+Dynamics%3A+Three+Essays+on+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2014&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTU0MTk2NTc4OToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=ck9%2FYhOQrrkHyu65fXzr7B0Y5yE%3D,False
o1-mini,1.0,prompt-8,F789DTFR,"Fertility, Education, And Couple Dynamics: Three Essays On Childbearing Behavior In The United States And Germany",,"The author explicitly hypothesizes a curvilinear relationship between her relative income and birth hazards, particularly in male breadwinner couples leading to faster second births.",https://media.proquest.com/media/hms/ORIG/2/AJYAK?cit%3Aauth=Nitsche%2C+Natalie&cit%3Atitle=Fertility%2C+Education%2C+and+Couple+Dynamics%3A+Three+Essays+on+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2014&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTU0MTk2NTc4OToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=ck9%2FYhOQrrkHyu65fXzr7B0Y5yE%3D,False
o1-mini,1.0,prompt-8,F789DTFR,"Fertility, Education, And Couple Dynamics: Three Essays On Childbearing Behavior In The United States And Germany",,The authors explicitly state that higher relative work status or hours worked by the woman are expected to be positively associated with earlier pregnancies and births.,https://media.proquest.com/media/hms/ORIG/2/AJYAK?cit%3Aauth=Nitsche%2C+Natalie&cit%3Atitle=Fertility%2C+Education%2C+and+Couple+Dynamics%3A+Three+Essays+on+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2014&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTU0MTk2NTc4OToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=ck9%2FYhOQrrkHyu65fXzr7B0Y5yE%3D,False
o1-mini,1.0,prompt-8,F789DTFR,"Fertility, Education, And Couple Dynamics: Three Essays On Childbearing Behavior In The United States And Germany",,The author explicitly posits that the previously mentioned relationships between relative resources and birth hazards may intensify across different birth cohorts.,https://media.proquest.com/media/hms/ORIG/2/AJYAK?cit%3Aauth=Nitsche%2C+Natalie&cit%3Atitle=Fertility%2C+Education%2C+and+Couple+Dynamics%3A+Three+Essays+on+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2014&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTU0MTk2NTc4OToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=ck9%2FYhOQrrkHyu65fXzr7B0Y5yE%3D,False
o1-mini,1.0,prompt-8,F789DTFR,"Fertility, Education, And Couple Dynamics: Three Essays On Childbearing Behavior In The United States And Germany",,The authors explicitly state that the division of household labor is expected to have no significant association with birth hazards when relative socio-economic resources are accounted for.,https://media.proquest.com/media/hms/ORIG/2/AJYAK?cit%3Aauth=Nitsche%2C+Natalie&cit%3Atitle=Fertility%2C+Education%2C+and+Couple+Dynamics%3A+Three+Essays+on+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2014&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTU0MTk2NTc4OToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=ck9%2FYhOQrrkHyu65fXzr7B0Y5yE%3D,False
o1-mini,1.0,prompt-8,GAV2K4LS,It Takes Two To Tango: Couples' Happiness And Childbearing,,The authors explicitly state that they postulate the subjective well-being of the female partner has a stronger influence on fertility decisions than that of the male partner.,https://doi.org/10.1007/s10680-016-9385-1,False
o1-mini,1.0,prompt-8,GAV2K4LS,It Takes Two To Tango: Couples' Happiness And Childbearing,,The authors explicitly hypothesize that the likelihood of having a child is higher in couples where both partners report high subjective well-being compared to couples where only one partner does.,https://doi.org/10.1007/s10680-016-9385-1,False
o1-mini,1.0,prompt-8,HL9YCUGP,Couples' Decisions To Have A First Child: Comparing Pathways To Early And Late Parenthood,,"The authors explicitly state that postponed entry into parenthood involves more extensive decision-making, long-term planning, and discussion compared to young entry into parenthood.",https://media.proquest.com/media/hms/OBJ/IpunT?cit%3Aauth=Rijken%2C+Arieke+J%3BKnijn%2C+Trudie&cit%3Atitle=Couples%27+decisions+to+have+a+first+child%3A+Comparing+pathways+to+early+and+late+parenthood&cit%3Apub=Demographic+Research&cit%3Avol=21&cit%3Aiss=&cit%3Apg=765&cit%3Adate=Jul-Dec+2009&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUzODg1NzIIODkxNTE0NTg6DURvY3VtZW50SW1hZ2VCATBSBk9ubGluZVoCRlRiA1BGVGoKMjAwOS8wNy8wMXIKMjAwOS8xMi8zMXoAggEpUC0xMDA3MjAwLTE0NTExLUNVU1RPTUVSLTEwMDAwMjU1LTQ3MjM0MzmSAQZPbmxpbmXKAVJNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMC4xNjsgcnY6NjAuMCkgR2Vja28vMjAxMDAxMDEgRmlyZWZveC82MC4w0gESU2Nob2xhcmx5IEpvdXJuYWxzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAgdGZWF0dXJl0gIBWfICAPoCAVmCAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=EsY3WxqiuQONmcsh%2FE%2FOzGDNOLo%3D,False
o1-mini,1.0,prompt-8,KBV797F8,Are Children A Joy Or A Burden? Individual‑ And Macro‑Level Characteristics And The Perception Of Children,,The authors explicitly state that women will have more negative and less positive attitudes towards children than men.,https://doi.org/10.1007/s10680-019-09535-y,False
